,School Number,School,% Advanced,% Proficient,% Basic,% Below Basic,School Name,Assaults on Staff,Assaults on Students,Conduct OSS,county,enrollment
203,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,347.0
204,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,440.0
205,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,338.0
206,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,1.0,Bucks,374.0
207,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer EL School,0.0,0.0,5.0,Bucks,365.0
208,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer EL School,0.0,0.0,4.0,Bucks,366.0
209,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer EL School,0.0,0.0,5.0,Bucks,369.0
210,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,344.0
211,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,356.0
212,1072,ALBERT SCHWEITZER ES,27.36,40.75,21.3,10.64,Schweitzer El Sch,0.0,0.0,0.0,Bucks,422.0
213,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,361.0
214,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis EL School,0.0,0.0,4.0,Lehigh,502.0
215,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,326.0
216,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,320.0
217,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,549.0
218,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,328.0
219,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis EL School,0.0,0.0,4.0,Lehigh,506.0
220,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis EL School,0.0,0.0,0.0,Lehigh,503.0
221,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis EL School,0.0,0.0,0.0,Lehigh,545.0
222,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,335.0
223,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,342.0
224,2799,ALBURTIS EL SCH,23.11,41.7,26.49,8.73,Alburtis El Sch,0.0,0.0,0.0,Lehigh,344.0
225,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,0.0,Delaware,264.0
226,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan School,0.0,0.0,45.0,Delaware,323.0
227,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,1.0,Delaware,207.0
228,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan El Sch,0.0,0.0,1.0,Delaware,245.0
229,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,35.0,Delaware,319.0
230,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,1.0,Delaware,224.0
231,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,270.0,Delaware,348.0
232,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan El Sch,0.0,0.0,227.0,Delaware,344.0
233,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,376.0,Delaware,340.0
234,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,83.0,Delaware,287.0
235,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan Magnet School,0.0,0.0,158.0,Delaware,312.0
236,6509,ALDAN SCH,5.72,25.87,28.15,40.3,Aldan El Sch,0.0,0.0,17.0,Delaware,225.0
237,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,2.0,Beaver,710.0
238,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,0.0,Beaver,696.0
239,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,3.0,Beaver,651.0
240,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,46.0,Beaver,687.0
241,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,0.0,Beaver,694.0
242,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,314.0,Beaver,711.0
243,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,25.0,Beaver,685.0
244,8085,ALIQUIPPA EL SCH,3.94,18.27,36.98,40.87,Aliquippa El Sch,0.0,0.0,0.0,Beaver,637.0
245,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,2.0,Beaver,485.0
246,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,0.0,Beaver,474.0
247,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,2.0,Beaver,456.0
248,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,54.0,Beaver,509.0
249,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,3.0,Beaver,462.0
250,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,240.0,Beaver,478.0
251,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,68.0,Beaver,514.0
252,8086,ALIQUIPPA JSHS,0.9,12.23,36.08,50.75,Aliquippa JSHS,0.0,0.0,5.0,Beaver,442.0
253,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,94.0,Allegheny,501.0
254,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Allegheny Traditional Academy EL School,0.0,0.0,151.0,Allegheny,416.0
255,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,105.0,Allegheny,532.0
256,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,90.0,Allegheny,583.0
257,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Allegheny Trad El Acad,0.0,0.0,0.0,Allegheny,498.0
258,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,137.0,Allegheny,601.0
259,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Allegheny Traditional Academy EL School,0.0,0.0,54.0,Allegheny,398.0
260,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Allegheny Traditional Academy EL School,0.0,0.0,52.0,Allegheny,409.0
261,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Allegheny Traditional Academy EL School,0.0,0.0,52.0,Allegheny,449.0
262,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,25.0,Allegheny,487.0
263,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,14.0,Allegheny,518.0
264,7615,ALLEGHENY TRAD ELEM ACAD,13.8,32.16,35.52,18.57,Pittsburgh Allegheny K-5,0.0,0.0,0.0,Allegheny,526.0
265,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,133.0,Allegheny,317.0
266,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Allegheny Trad Mid Acad,0.0,0.0,583.0,Allegheny,307.0
267,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,242.0,Allegheny,253.0
268,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,129.0,Allegheny,211.0
269,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Allegheny Trad Mid Acad,0.0,0.0,0.0,Allegheny,311.0
270,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,118.0,Allegheny,203.0
271,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Allegheny Trad Mid Acad,0.0,0.0,391.0,Allegheny,282.0
272,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Allegheny Trad Mid Acad,0.0,0.0,527.0,Allegheny,315.0
273,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Allegheny Trad Mid Acad,0.0,0.0,527.0,Allegheny,293.0
274,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,21.0,Allegheny,368.0
275,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,25.0,Allegheny,379.0
276,7616,ALLEGHENY TRAD MS ACAD,2.45,17.15,34.96,45.35,Pittsburgh Allegheny 6-8,0.0,0.0,0.0,Allegheny,209.0
277,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,368.0
278,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny Clarion Valley HS,0.0,0.0,21.0,Clarion,500.0
279,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,365.0
280,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,324.0
281,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,23.0,Clarion,472.0
282,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,330.0
283,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny Clarion Valley HS,0.0,0.0,15.0,Clarion,483.0
284,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny Clarion Valley HS,0.0,0.0,26.0,Clarion,490.0
285,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny Clarion Valley HS,0.0,0.0,0.0,Clarion,468.0
286,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,394.0
287,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,424.0
288,4664,ALLEGHENY-CLARION VA,11.87,34.33,30.09,23.75,Allegheny-Clarion Valley HS,0.0,0.0,0.0,Clarion,330.0
289,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,4.0,Clarion,340.0
290,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny Clarion Valley Elem,0.0,0.0,1.0,Clarion,464.0
291,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,0.0,Clarion,338.0
292,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,0.0,Clarion,359.0
293,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,7.0,Clarion,398.0
294,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,7.0,Clarion,339.0
295,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny Clarion Valley Elem,0.0,0.0,0.0,Clarion,421.0
296,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny Clarion Valley Elem,0.0,0.0,4.0,Clarion,428.0
297,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny Clarion Valley Elem,0.0,0.0,6.0,Clarion,398.0
298,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,0.0,Clarion,377.0
299,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,0.0,Clarion,365.0
300,7467,ALLEGHENY-CLARION VAL ELEM,13.27,34.49,33.6,18.64,Allegheny-Clarion Valley Elem,0.0,0.0,0.0,Clarion,367.0
301,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,192.0,Philadelphia,493.0
302,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel School,0.0,0.0,28.0,Philadelphia,393.0
303,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,147.0,Philadelphia,622.0
304,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,113.0,Philadelphia,570.0
305,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,115.0,Philadelphia,383.0
306,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,216.0,Philadelphia,600.0
307,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel School,0.0,0.0,127.0,Philadelphia,354.0
308,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel School,0.0,0.0,73.0,Philadelphia,404.0
309,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel School,0.0,0.0,181.0,Philadelphia,339.0
310,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,223.0,Philadelphia,473.0
311,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,88.0,Philadelphia,413.0
312,5292,ALLEN  ETHEL DR.,0.43,6.02,27.63,65.92,Allen Dr Ethel Sch,0.0,0.0,85.0,Philadelphia,537.0
313,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,209.0,Philadelphia,856.0
314,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan School,0.0,0.0,177.0,Philadelphia,898.0
315,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,74.0,Philadelphia,833.0
316,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,8.0,Philadelphia,972.0
317,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,248.0,Philadelphia,879.0
318,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,7.0,Philadelphia,892.0
319,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan School,0.0,0.0,171.0,Philadelphia,901.0
320,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan School,0.0,0.0,150.0,Philadelphia,903.0
321,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan School,0.0,0.0,149.0,Philadelphia,910.0
322,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,295.0,Philadelphia,845.0
323,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,264.0,Philadelphia,920.0
324,3758,ALLEN ETHAN SCH,4.37,15.98,27.56,52.13,Allen Ethan Sch,0.0,0.0,0.0,Philadelphia,946.0
325,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,27.0,York,472.0
326,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,112.0,York,449.0
327,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,23.0,York,534.0
328,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,50.0,York,519.0
329,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,61.0,York,440.0
330,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,51.0,York,534.0
331,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,55.0,York,479.0
332,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,83.0,York,495.0
333,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,4.0,York,452.0
334,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,23.0,York,444.0
335,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,46.0,York,489.0
336,1741,ALLEN MS,16.54,34.52,28.17,20.73,Allen MS,0.0,0.0,46.0,York,523.0
337,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,31.0,Philadelphia,395.0
338,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance For Progress CS,0.0,0.0,34.0,Philadelphia,302.0
339,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,0.0,Philadelphia,1.0
340,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,96.0,Philadelphia,432.0
341,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,73.0,Philadelphia,283.0
342,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance For Progress CS,0.0,0.0,14.0,Philadelphia,304.0
343,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance For Progress CS,0.0,0.0,41.0,Philadelphia,305.0
344,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance For Progress CS,0.0,0.0,8.0,Philadelphia,290.0
345,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,55.0,Philadelphia,347.0
346,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,16.0,Philadelphia,328.0
347,7543,ALLIANCE FOR PROGRESS CS,8.71,30.04,35.46,25.82,Alliance for Progress CS,0.0,0.0,33.0,Philadelphia,446.0
348,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,1.0,Washington,603.0
349,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park EL School,0.0,0.0,10.0,Washington,586.0
350,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,2.0,Washington,603.0
351,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,4.0,Washington,588.0
352,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,3.0,Washington,571.0
353,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,0.0,Washington,600.0
354,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park EL School,0.0,0.0,0.0,Washington,539.0
355,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park EL School,0.0,0.0,2.0,Washington,582.0
356,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park EL School,0.0,0.0,0.0,Washington,570.0
357,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,4.0,Washington,618.0
358,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,5.0,Washington,579.0
359,4234,ALLISON PARK EL SCH,21.03,37.18,28.51,13.27,Allison Park El Sch,0.0,0.0,3.0,Washington,593.0
360,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,3.0,Adams,299.0
361,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,1.0,Adams,329.0
362,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,1.0,Adams,307.0
363,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,287.0
364,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,313.0
365,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,303.0
366,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,322.0
367,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,2.0,Adams,342.0
368,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,324.0
369,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,1.0,Adams,298.0
370,7784,ALLOWAY CREEK INT SCH,23.89,36.77,30.04,9.31,Alloway Creek Intrmd Sch,0.0,0.0,0.0,Adams,291.0
371,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,101.0,Blair,1865.0
372,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,91.0,Blair,1873.0
373,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,49.0,Blair,1782.0
374,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,100.0,Blair,1806.0
375,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,56.0,Blair,1778.0
376,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,315.0,Blair,1833.0
377,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,138.0,Blair,1837.0
378,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,134.0,Blair,1801.0
379,7986,ALTOONA AREA JR HS,11.8,33.91,31.2,23.13,Altoona Area Jr HS,0.0,0.0,223.0,Blair,1805.0
380,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,119.0,Berks,760.0
381,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout EL School,0.0,0.0,95.0,Berks,690.0
382,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,37.0,Berks,924.0
383,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,33.0,Berks,895.0
384,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,35.0,Berks,706.0
385,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,55.0,Berks,901.0
386,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout EL School,0.0,0.0,62.0,Berks,754.0
387,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout EL School,0.0,0.0,108.0,Berks,730.0
388,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout EL School,0.0,0.0,25.0,Berks,735.0
389,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,33.0,Berks,775.0
390,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,32.0,Berks,746.0
391,840,AMANDA E STOUT EL SCH,5.27,22.47,32.82,39.44,Amanda E Stout El Sch,0.0,0.0,18.0,Berks,871.0
392,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,41.0,Beaver,389.0
393,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,47.0,Beaver,494.0
394,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,31.0,Beaver,396.0
395,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,0.0,Beaver,439.0
396,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,48.0,Beaver,430.0
397,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,69.0,Beaver,456.0
398,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,100.0,Beaver,448.0
399,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,10.0,Beaver,475.0
400,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,0.0,Beaver,430.0
401,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,52.0,Beaver,413.0
402,633,AMBRIDGE AREA JHS,11.68,29.7,31.85,26.79,Ambridge Area JHS,0.0,0.0,47.0,Beaver,410.0
